code,product
Y95,富蘭克林坦伯頓全球全球房地產基金(季配息)(美元)(本基金之配息來源可能為本金)
C42,霸菱成熟及新興市場高收益債券基金(年配息)(歐元避險)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
01J,鋒裕匯理基金環球高收益債券 U 美元(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
V37,瑞銀(盧森堡)策略基金-平衡型(歐元)
89N,NN(L)環球高收益基金Y股(月配)(南非幣對沖)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
64K,NN(L)環球高收益基金X股(月配)(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
64J,(百元基金)NN(L)環球高收益基金X股(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
614,新加坡大華東協基金(星幣)
76L,聯博中國優化波動股票基金BD月配級別美元(本基金之配息來源可能為本金)
62A,聯博中國優化波動股票基金B股(美元)
RU1,(百元基金)羅素多元資產50基金B類股
MB4,(百元基金)貝萊德世界健康科學基金(美元)
52O,施羅德環球城市房地產股票A1累積基金(歐元對沖)(本基金之配息來源可能為本金)
IY7,晉達環球特許品牌基金C累積股份(配息帳戶)(美元避險)(本基金之配息來源可能為本金)
IY8,晉達環球特許品牌基金C累積股份(配權帳戶)(美元避險) (本基金之配息來源可能為本金)
76O,鋒裕匯理基金環球高收益債券 A 澳幣 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
J64,摩根環球地產入息基金
MW3,(百元基金)貝萊德環球高收益債券(美元)(本基金主要係投資於非投資等級之高風險債券)
IU2,晉達歐洲高收益債券基金C2(配權)(美元)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金)
IU4,晉達歐洲高收益債券基金C2(月配息)(美元)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金)
75S,百達-智慧城市基金-HR澳幣DY(本基金之配息來源可能為本金)
78R,聯博日本策略價值基金BD月配(澳幣避險)(本基金之配息來源可能為本金)
MW2,貝萊德環球高收益債券(配息)(美元)(本基金主要係投資於非投資等級之高風險債券)
68G,貝萊德環球高收益債券基金A6(穩定配息)(美元)(本基金主要係投資於非投資等級之高風險債券且配息可能涉及本金)
M78,景順天下地產證券基金A(歐元對沖)(歐元)
L2I,聯博優化波動股票基金AD月配澳幣避險級別(本基金之配息來源可能為本金)
74K,貝萊德拉丁美洲基金HEDGED A2(澳幣)
Y15,(百元基金)富蘭克林坦伯頓全球拉丁美洲基金(年配權)
Y69,富蘭克林坦伯頓全球拉丁美洲基金
N34,路博邁投資基金-NB美國房地產基金C2累積類股(美元)
L0P,聯博中國優化波動股票基金AD月配澳幣避險級別(本基金之配息來源可能為本金)
84N,路博邁投資基金 - NB美國房地產基金C2月配息類股(美元)(本基金之配息來源可能為本金)
60F,全盛全球重點研究基金A1
N52,路博邁投資基金 - NB美國房地產基金E月配息類股(美元)(基金之配息來源可能為本金)
N24,路博邁投資基金-NB美國房地產基金B累積類股(美元)
N51,路博邁投資基金 - NB美國房地產基金E累積類股(美元)
L0K,聯博房貸收益基金AA(穩定月配)南非幣避險級別(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
74G,貝萊德美元高收益債券基金A8穩定月配息(南非幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息可能涉本金)
J00,摩根亞太入息基金-JPM-A股每月派息(美元)(本基金之配息來源可能為本金)
62W,NN(L)歐洲新興市場股票基金X股(歐元)
J1V,摩根亞太入息基金-JPM-A股累計(美元)
J15,(百元基金)摩根亞太入息基金-JPM-A股分派(美元)(本基金之配息來源可能為本金)
68E,NN(L)環球高收益基金Y股(月配)(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
85S,鋒裕匯理基金美國高收益債券 A 美元 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
671,鋒裕匯理基金美國高收益債券 A 美元(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
675,鋒裕匯理基金美國高收益債券 A 美元 (月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
78L,富蘭克林坦伯頓全球全球房地產基金B股(季配息)(美元)(本基金之配息來源可能為本金)
Y96,富蘭克林坦伯頓全球全球房地產基金(累積)(歐元避險)(本基金之配息來源可能為本金)
T29,安聯全球永續發展基金-A(配息類股) (歐元)(本基金之配息來源可能為本金)
74O,貝萊德世界健康科學基金HEDGED A2(澳幣)
Y97,富蘭克林坦伯頓全球全球房地產基金(年配息)(歐元避險)(本基金之配息來源可能為本金)
S93,施羅德瑞士股票A1累積基金(瑞郎)
C29,霸菱拉丁美洲基金(歐元)
N05,路博邁投資基金-NB高收益債券基金T月配息類股(南非幣)(本基金主要係投資於非投資等級之高風險債券且配息可能涉及本金)
N18,路博邁投資基金-NB高收益債券基金T累積類股(南非幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
L2E,聯博優化波動股票基金ED月配澳幣避險級別(本基金之配息來源可能為本金)
68N,鋒裕匯理基金新興市場債券 A 美元(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
69F,貝萊德環球高收益債券基金A8穩定月配息股份(澳幣避險)(本基金主要係投資於非投資等級之高風險債券且配息可能涉及本金)
68O,鋒裕匯理基金新興市場債券 A 美元 (月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
RU8,羅素全球高收益債券基金TWN-DH收益類別(月配)(美元避險)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
85G,鋒裕匯理基金新興市場債券 A 美元 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
L0C,聯博全球高收益債券基金AA(穩定月配)南非幣避險級別(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
RU7,羅素全球高收益債券基金DH-B累積(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
76M,聯博中國優化波動股票基金BD月配澳幣避險級別(本基金之配息來源可能為本金)
82K,鋒裕匯理基金美國高收益債券 T 美元 (月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
01R,鋒裕匯理基金美國高收益債券 U 美元 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
01N,鋒裕匯理基金美國高收益債券 U 美元(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
76C,聯博房貸收益基金BA(穩定月配)南非幣避險級別(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
82J,鋒裕匯理基金美國高收益債券 T 美元(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
01O,鋒裕匯理基金美國高收益債券 U 美元 (月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
54Q,鋒裕匯理基金美國高收益債券 B 美元 (月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
54P,鋒裕匯理基金美國高收益債券 B 美元(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
M67,景順泛歐洲增長基金A(歐元)
885,鋒裕匯理基金新興市場債券 B 美元 (月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
85K,鋒裕匯理基金新興市場債券 T 美元 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
82U,鋒裕匯理基金新興市場債券 T 美元 (月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
00Z,鋒裕匯理基金新興市場債券 U 美元 (月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
00Y,鋒裕匯理基金新興市場債券 U 美元(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
82T,鋒裕匯理基金新興市場債券 T 美元(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
01C,鋒裕匯理基金新興市場債券 U 美元 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
M66,景順歐洲指標增值基金A(歐元)
76Q,鋒裕匯理基金美國高收益債券 A 澳幣 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
872,富蘭克林坦伯頓全球拉丁美洲基金B股
J0P,摩根亞太入息基金-JPM-A股利率入息(澳幣對沖)(本基金之配息來源可能為本金)
MW1,貝萊德環球高收益債券基金(歐元)(本基金主要係投資於非投資等級之高風險債券)
86W,摩根亞太入息基金-JPM-F股每月派息(美元)(本基金之配息來源可能為本金)
L1U,聯博全球高收益債券基金EA(穩定月配)南非幣避險級別(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
MV9,貝萊德環球高收益債券基金(配息)(歐元)(本基金主要係投資於非投資等級之高風險債券)
C33,霸菱東歐基金(歐元)
60I,全盛歐洲價值基金A1
850,富達瑞士基金-配權帳戶-瑞郎
F42,富達瑞士基金(配息帳戶)(瑞郎)
N07,路博邁投資基金-NB美國房地產基金T累積類股(澳元)
N13,路博邁投資基金-NB美國房地產基金T月配息類股(澳元)(本基金之配息來源可能為本金)
R09,新加坡大華黃金及綜合基金(星幣)
82L,鋒裕匯理基金美國高收益債券 T 澳幣 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
01P,鋒裕匯理基金美國高收益債券 U 澳幣 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
60L,全盛全球資產配置基金A1
N22,路博邁投資基金-NB高收益債券基金B月配息類股(南非幣)(本基金主要係投資於非投資等級之高風險債券且配息可能涉及本金)
N40,路博邁投資基金 - NB高收益債券基金E累積類股(南非幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
N41,路博邁投資基金 - NB高收益債券基金E月配息類股(南非幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
N33,路博邁投資基金-NB高收益債券基金C2月配息類股(南非幣)(本基金主要係投資於非投資等級之高風險債券且配息可能涉及本金)
51F,(百元基金)瀚亞美國高收益債券基金(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
59E,瀚亞美國高收益債券基金ADM月配(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
76W,鋒裕匯理基金美國高收益債券 B 澳幣 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
72X,瀚亞美國高收益債券基金ADMC1穩定月配(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
76S,鋒裕匯理基金新興市場債券 A 澳幣 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
01A,鋒裕匯理基金新興市場債券 U 澳幣 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
82V,鋒裕匯理基金新興市場債券 T 澳幣 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
73J,聯博全球高收益債券基金BA(穩定月配)南非幣避險級別(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
76Y,鋒裕匯理基金新興市場債券 B 澳幣 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
867,富達歐洲大型企業基金-配權帳戶-歐元
F72,富達歐洲大型企業基金-配息帳戶-歐元
77T,施羅德亞洲高息股債基金A月配(美元) (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
77S,(百元基金)施羅德亞洲高息股債基金A累積(美元) (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
